access_id,object_id,techno_complex,site_name,location,country,longitude,latitude,layer,dating_method,date_bp_max_min,excavation_year,material,object_type,length_mm,width_mm,depth_mm,preservation,short_description,references,line,obline,radline,dashline,circumline,notch,obnotch,radnotch,circumnotch,dot,cupule,cross,rhombus,grid,hatching,zigzag,zigzagrow,rectangle,hashtag,maccaroni,v,circumspiral,vulva,anthropomorph,zoomorph,paw,concenline,pinleft,pinright,star,other,sign_coding
643,vhc0162,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,bone,spatula/lissoir,210.0,14.0,8.0,complete,,Dutkiewicz E. 2019: Taf. 44.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
552,vhc0075,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2007,ivory,undetermined,9.0,1.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 56.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
644,vhc0163,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,bone,spatula/lissoir,10.0,2.0,1.0,fragmented,,Dutkiewicz E. 2019: Taf. 44.1-2; Riek G. 1934; Hahn J. 1977,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
510,vhc0034,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,ivory,undetermined,12.0,8.0,5.0,fragmented,,Dutkiewicz E. 2019: Taf. 56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519,vhc0043,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,possible figurine,20.0,6.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 29.13,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
581,vhc0102,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2006,bone,undetermined,8.0,8.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 59.14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
648,vhc0167,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,bone,spatula/lissoir,173.0,22.0,8.0,fragmented,see plate Dutkiewicz for complete picture,Dutkiewicz E. 2019: Taf. 43.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
647,vhc0166,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,antler,antler object,73.0,44.0,24.0,complete,,Dutkiewicz E. 2019: Taf. 41.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
646,vhc0165,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,bone,spatula/lissoir,75.0,12.0,7.0,fragmented,,Dutkiewicz E. 2019: Taf. 45.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483,vhc0009,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,possible figurine,11.0,8.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 28.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
485,vhc0011,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,possible figurine,12.0,8.0,4.0,fragmented,,Dutkiewicz E. 2019: Taf. 27.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
636,vhc0155,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,figurine zoomorph,64.0,26.0,17.0,fragmented,,Dutkiewicz E. 2019: Taf. 16a-16b,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
481,vhc0007,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,tube/flute,24.0,6.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 35.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
482,vhc0008,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,rod/bâton,24.0,14.0,6.0,fragmented,,Dutkiewicz E. 2019: Taf. 51.9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
479,vhc0006,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,possible flute,12.0,5.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 32.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
487,vhc0013,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,undetermined,15.0,5.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 58.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
495,vhc0021,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,undetermined,13.0,5.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 58.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
649,vhc0168,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,bone,spatula/lissoir,110.0,19.0,7.0,fragmented,,Dutkiewicz E. 2019: Taf. 43.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
492,vhc0018,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,antler,undetermined,14.0,9.0,4.0,fragmented,,Dutkiewicz E. 2019: Taf. 58.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
491,vhc0017,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,spatula/lissoir,81.0,20.0,8.0,almost complete,,Dutkiewicz E. 2019: Taf. 45.5-9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
490,vhc0016,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,figurine undet.,23.0,12.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 27.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
489,vhc0015,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,possible figurine,12.0,6.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 29.11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
488,vhc0014,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,20.0,13.0,5.0,fragmented,,Dutkiewicz E. 2019: Taf. 56.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
486,vhc0012,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,12.0,7.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 56.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
478,vhc0005,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,15.0,7.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 56.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
484,vhc0010,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,tube/flute,14.0,4.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 35.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
475,vhc0002,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2006,ivory,possible figurine,,,,fragmented,,Dutkiewicz E. 2019: Taf. 27.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
476,vhc0003,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,-,C14,35810±710 - 25900±260,1952,ivory,figurine zoomorph,30.0,20.0,12.0,almost complete,,Dutkiewicz E. 2019: Taf. 21; Hahn J. 1986,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
493,vhc0019,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,possible figurine,24.0,12.0,6.0,fragmented,,Dutkiewicz E. 2019: Taf. 28.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
457,hfc0036,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Iid,AMS,30010±220 - 29560+240/-230,1999,ivory,undetermined,19.0,16.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
707,gdg0005,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,bone,point,,,,fragmented,sagaie à base massive,Qiaomei F. et al. 2016; Otte M. 1979: p. 405 fig. 178.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
440,hfc0019,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vaa,AMS,34570±260 - 31750±260,2016,ivory,personal ornament,9.0,4.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 37.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
439,hfc0018,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vaa,AMS,34570±260 - 31750±260,2016,ivory,figurine undet.,33.0,12.0,7.0,fragmented,,Dutkiewicz E. 2019: Taf. 2.6-9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
438,hfc0017,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Va,AMS,34570±260 - 31750±260,2015,antler,spatula/lissoir,98.0,27.0,13.0,fragmented,,Dutkiewicz E. 2019: Taf. 41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
354,men0003,Aurignacien,Menton/Grottes du Grimaldi,Menton,France,7.535556,43.783333,,,,,undetermined,undetermined,,,,fragmented,,Barandiaran I. & Garcia Diez M. 2007: p. 213 fig. F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
414,gkl0023,Aurignacien,Geissenklösterle,Blaubeuren-Weiler,Germany,9.772222,48.398333,III,C14,38900±1000 - 30100±550,1989,ivory,possible flute,47.0,3.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 32.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
429,hfc0008,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2009,bone,spatula/lissoir,49.0,7.0,6.0,fragmented,,Dutkiewicz E. 2019: Taf. 41.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,cel0006,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,1927,bone,compresseur,,,,fragmented,Large long-bone splinter which presents incisions in pairs,White R. et al. 1992: p. 67 fig. 10b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
553,vhc0076,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,flute,16.0,3.0,1.0,fragmented,,Dutkiewicz E. 2019: Taf. 34.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
477,vhc0004,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,figurine undet.,15.0,5.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 28.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
606,vhc0126,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,undetermined,18.0,5.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 59.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
607,vhc0127,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2005,bone,tube/flute,20.0,7.0,4.0,fragmented,,Dutkiewicz E. 2019: Taf. 36.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
727,msc0007,Aurignacien,Maisières-Canal,Maisières,Belgium,3.976944,50.481944,,C14,33000 - 32000,,bone,tube,,,,almost complete,notched bone tube,Dinnis R. & Flas D. 2016; Otte M. 1979: p. 553 fig. 242.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
726,msc0006,Aurignacien,Maisières-Canal,Maisières,Belgium,3.976944,50.481944,,C14,33000 - 32000,,ivory,undetermined,,,,fragmented,lame d’ivoire entaillée,Dinnis R. & Flas D. 2016; Otte M. 1979: p. 555 fig. 243.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
724,msc0004,Aurignacien,Maisières-Canal,Maisières,Belgium,3.976944,50.481944,,C14,33000 - 32000,,ivory,undetermined,,,,fragmented,Bords de récipients en ivoire decorèe,Dinnis R. & Flas D. 2016; Otte M. 1979: p. 555 fig. 243.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
723,msc0003,Aurignacien,Maisières-Canal,Maisières,Belgium,3.976944,50.481944,,C14,33000 - 32000,,ivory,undetermined,,,,fragmented,Bords de récipients en ivoire decorèe,Dinnis R. & Flas D. 2016; Otte M. 1979: p. 555 fig. 243.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
722,msc0002,Aurignacien,Maisières-Canal,Maisières,Belgium,3.976944,50.481944,,C14,33000 - 32000,,bone,tube,,,,fragmented,notched tube bone,Dinnis R. & Flas D. 2016; Otte M. 1979: p. 553 fig. 242.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
721,msc0001,Aurignacien,Maisières-Canal,Maisières,Belgium,3.976944,50.481944,,C14,33000 - 32000,,bone,tube,,,,fragmented,notched bone tube,Dinnis R. & Flas D. 2016; Otte M. 1979: p. 553 fig. 242.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
597,vhc0117,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,tube/flute,12.0,6.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 36.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
712,gdg0009,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,bone,tube,,,,fragmented,decoreted bone tube,Qiaomei F. et al. 2016; Otte M. 1979: p. 413 fig. 181.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
733,btb0001,Aurignacien,Breitenbach,Saxony-Anhalt,Germany,12.085000,51.007778,,C14,"30000 - 27000
26000 - 28 000 BP",1920s,bone,other,,,,fragmented,decoreted rib fragment,Hahn J. 1977: Tafel 91 -8; Terberger T. & Street M. 20??,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
730,sgt0001,Aurignacien,Sirgenstein Cave,Ach Valley,Germany,9.761111,48.386944,III - VI,C14,30360+230/-220 - 26730+170/-160,1906,ivory,rod/bâton,,,,fragmented,notched ivory rod,Hahn J. 1977: Tafel 67 - 9; Conard N. & Bolus M. 2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
739,laf0022,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,F?,OSL,37200±1900,,animal tooth,personal ornament,,,,complete,decoreted pendant element,Guerin G. et al. 2015; Peyrony D. 1934: p. 49 fig. 47.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,
734,mla0004,Aurignacien,Mladeč,Mladeč,Czech Republic,17.016667,49.706389,,AMS,34930+520/-490 - 31190+400/-390,,antler,awl,,,,almost complete,decorated bone,Wild E. M. et al. 2005; Hahn J. 1977: tafel 127 - 5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
736,mur0001,Aurignacien,Muralovka,Muralovka,Russia,38.680000,47.260000,,,,,bone,undetermined,,,,fragmented,bone fragment with anthropomorph decoration,Hahn J. 1977: Tafel 183 - 15,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
738,laf0021,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,F?,OSL,37200±1900,,bone,personal ornament,,,,complete,notched bone used as ornament,Guerin G. et al. 2015; Peyrony D. 1934: p. 49 fig. 47.10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
735,psc0001,Aurignacien,Peskő Cave,Felsőtárkány,Hungary,20.423600,48.048033,,AMS,38300 - 33500,,bone,spatula/lissoir,,,,fragmented,notched bone fragment,Hahn J. 1977: tafel 149 - 2; Chu W. 2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
737,mur0002,Aurignacien,Muralovka,Muralovka,Russia,38.680000,47.260000,,,,,antler,undetermined,,,,fragmented,engraved fragment of antler,Hahn J. 1977: tafel 183 - 12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
732,wsh0001,Aurignacien,Wildscheuer,Steeden,Germany,8.155560,50.416667,III,C14,34300 - 30000,19th century,ivory,spatula/lissoir,,,,almost complete,decorated lissoir,Hahn J. 1977: Tafel 74 -3; Terberger T. & Street M. 20??,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
446,hfc0025,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2001,bone,awl,30.0,5.0,2.0,fragmented,lower part see also hfc0028,Dutkiewicz E. 2019: Taf. 46.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
450,hfc0029,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIb,AMS,29990+340/-330 - 29780+330/-310,2007,ivory,rod/bâton,71.0,10.0,5.0,fragmented,,Dutkiewicz E. 2019: Taf. 51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
459,hfc0038,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIa,AMS,31140+250/-240 - 29710+210/-200,2004,ochre,undetermined,31.0,28.0,12.0,almost complete,,Dutkiewicz E. 2019: Taf. 54.13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
746,gar0013,Aurignacien,Gargas,Aventignan,France,0.536000,43.055000,4,AMS,31540±720,,bone,spatula/lissoir,162.0,24.0,13.0,fragmented,notched rib fragment,San Juan C. et al.  2007: p. 99 fig. 4.6; Vercoutère C. et al. 2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
